id,name,upper_category_id,year
1655,"SESSION: SESSION 4: Visualization
RESEARCH-ARTICLE
Gaze-Adaptive Lenses for Feature-Rich Information Spaces
Fabian Goebel,Kuno Kurzhals,Victor R. Schinazi,Peter Kiefer,Martin Raubal
Article No.: 15, pp 1–8https://doi.org/10.1145/3379155.3391323
The inspection of feature-rich information spaces often requires supportive tools that reduce visual clutter without sacrificing details. One common approach is to use focus+context lenses that provide multiple views of the data. While these lenses ...
2252
RESEARCH-ARTICLE
Visual Analytics and Annotation of Pervasive Eye Tracking Video
Kuno Kurzhals,Nils Rodrigues,Maurice Koch,Michael Stoll,Andres Bruhn, + 2
Article No.: 16, pp 1–9https://doi.org/10.1145/3379155.3391326
We propose a new technique for visual analytics and annotation of long-term pervasive eye tracking data for which a combined analysis of gaze and egocentric video is necessary. Our approach enables two important tasks for such data for hour-long videos ...
3353
RESEARCH-ARTICLE
Teaching Eye Tracking Visual Analytics in Computer and Data Science Bachelor Courses
Michael Burch
Article No.: 17, pp 1–9https://doi.org/10.1145/3379155.3391331
Making students aware of eye tracking technologies can have a great benefit on the entire application field since they may build the next generation of eye tracking researchers. On the one hand students learn the usefulness and benefits of this ...
3298",1650,2020
1656,"SESSION: SESSION 5: Applications
RESEARCH-ARTICLE
Deep semantic gaze embedding and scanpath comparison for expertise classification during OPT viewing
Nora Castner,Thomas C Kuebler,Katharina Scheiter,Juliane Richter, + 4
Article No.: 18, pp 1–10https://doi.org/10.1145/3379155.3391320
Modeling eye movement indicative of expertise behavior is decisive in user evaluation. However, it is indisputable that task semantics affect gaze behavior. We present a novel approach to gaze scanpath comparison that incorporates convolutional neural ...
23403
RESEARCH-ARTICLE
Eyes on URLs: Relating Visual Behavior to Safety Decisions
Niveta Ramkumar,Vijay Kothari,Caitlin Mills,Ross Koppel,Jim Blythe, + 2
Article No.: 19, pp 1–10https://doi.org/10.1145/3379155.3391328
Individual and organizational computer security rests on how people interpret and use the security information they are presented. One challenge is determining whether a given URL is safe or not. This paper explores the visual behaviors that users ...
4200
RESEARCH-ARTICLE
Modeling Metacomprehension Monitoring Accuracy with Eye Gaze on Informational Content in a Multimedia Learning Environment
Megan D Wiedbusch,Roger Azevedo
Article No.: 20, pp 1–9https://doi.org/10.1145/3379155.3391329
Multimedia learning environments support learners in developing self-regulated learning (SRL) strategies. However, capturing these strategies and cognitive processes can be difficult for researchers because cognition is often inferred, not directly ...
8380
RESEARCH-ARTICLE
Selection of Eye-Tracking Stimuli for Prediction by Sparsely Grouped Input Variables for Neural Networks: towards Biomarker Refinement for Autism
Beibin Li,Erin Barney,Caitlin Hudac,Nicholas Nuechterlein,Pamela Ventola, + 2
Article No.: 21, pp 1–8https://doi.org/10.1145/3379155.3391334
Eye tracking has become a powerful tool in the study of autism spectrum disorder (ASD). Current, large-scale efforts aim to identify specific eye-tracking stimuli to be used as biomarkers for ASD, with the intention of informing the diagnostic process, ...
8248
1",1650,2020
1657,"SESSION: SESSION 6: Cognition
RESEARCH-ARTICLE
Towards inferring cognitive state changes from pupil size variations in real world conditions
Naga Venkata Kartheek Medathati,Ruta Desai,James Hillis
Article No.: 22, pp 1–10https://doi.org/10.1145/3379155.3391319
The ability to infer cognitive state from pupil size provides an opportunity to reduce friction in human-computer interaction. For example, the computer could automatically turn off notifications when it detects, using pupil size, that the user is ...
7330
RESEARCH-ARTICLE
Cognitive Load during Eye-typing
Tanya Bafna,John Paulin Paulin Hansen,Per Baekgaard
Article No.: 23, pp 1–8https://doi.org/10.1145/3379155.3391333
In this paper, we have measured cognitive load during an interactive eye-tracking task. Eye-typing was chosen as the task, because of its familiarity, ubiquitousness and ease. Experiments with 18 participants, where they memorized and eye-typed easy and ...
7400",1650,2020
1658,ETRA,,2020
1659,SESSION: SESSION 1: Methods,1656,2020
1660,SESSION: SESSION 2: Privacy and Security,1656,2020
1661,SESSION: SESSION 3: Saliency,1656,2020
1662,SESSION: SESSION 4: User Interfaces and Interaction,1656,2020
1663,SESSION: SESSION 5: Virtual Reality,1656,2020
1664,SESSION: SESSION 6: Applications,1656,2020
1665,SESSION: SESSION 7: Cognition,1656,2020
1666,SESSION: SESSION 1: Analysis Techniques,1656,2020
1667,SESSION: SESSION 2: Evaluation,1656,2020
1668,SESSION: SESSION 1,1656,2020
1669,SESSION: SESSION 1: Considerations for Application of Eye-Tracking in Games,1656,2020
1670,SESSION: SESSION 2: Gaze-Based Studies,1656,2020
1671,ETRA,,2021
1672,"SESSION: ETRA Demo & Video Track
SHORT-PAPER
GazeHelp: Exploring Practical Gaze-assisted Interactions for Graphic Design Tools
Ryan Lewien
Article No.: 1, pp 1–4https://doi.org/10.1145/3450341.3458764
This system development project introduces the Adobe Photoshop plugin GazeHelp, exploring the practical application of multimodal gaze-assisted interaction in assisting current graphic design activities. It implements three core features, including ...
2305
SHORT-PAPER
Implementing Eye-Tracking for Persona Analytics
Soon-Gyo Jung,Joni Salminen,Bernard Jansen
Article No.: 2, pp 1–4https://doi.org/10.1145/3450341.3458765
Investigating users’ engagement with interactive persona systems can yield crucial insights for the design of such systems. Using eye-tracking, researchers can address the scarcity of behavioral user studies, even during times when physical user studies ...
3180
SHORT-PAPER
Automatic Recognition and Augmentation of Attended Objects in Real-time using Eye Tracking and a Head-mounted Display
Michael Barz,Sebastian Kapp,Jochen Kuhn,Daniel Sonntag
Article No.: 3, pp 1–4https://doi.org/10.1145/3450341.3458766
Scanning and processing visual stimuli in a scene is essential for the human brain to make situation-aware decisions. Adding the ability to observe the scanning behavior and scene processing to intelligent mobile user interfaces can facilitate a new ...
9532",1668,2021
1673,"SESSION: ETRA Doctoral Symposium
SHORT-PAPER
Eye Tracking Calibration on Mobile Devices
Yaxiong Lei
Article No.: 4, pp 1–4https://doi.org/10.1145/3450341.3457989
Eye tracking has been widely used in psychology, human-computer interaction and many other fields. Recently, eye tracking based on off-the-shelf cameras has produced promising results, compared to the traditional eye tracking devices. This presents an ...
1306
SHORT-PAPER
The influence of clutter on search-based learning, long-term memory, and memory-guided attention in real-world scenes: an eye-movement research protocol
Christos Gkoumas,Andria Shimi
Article No.: 5, pp 1–3https://doi.org/10.1145/3450341.3457990
Previous studies have shown that visual clutter degrades visual search performance. This performance decrement is also reflected in several eye movement metrics, such as mean fixation duration, scan path length, and first saccade latency. However, ...
0131
SHORT-PAPER
Climate change overlooked. The role of attitudes and mood regulation in visual attention to global warming
Anna Mazurowska
Article No.: 6, pp 1–3https://doi.org/10.1145/3450341.3457991
Why, in the face of climate catastrophe, do people still seem to underestimate the weight of the threat without taking adequate action to fight global warming? Among many reasons for this, the current study aims to dive into people’s cognitive ...
0130
SHORT-PAPER
Gaze and Heart Rate Synchronization in Computer-Mediated Collaboration
Katarzyna Wisiecka
Article No.: 7, pp 1–3https://doi.org/10.1145/3450341.3457992
Computer-mediated collaboration has become an integral part of our every day functioning. Despite decreased non-verbal communication and face-to-face contact with partners of collaboration, people learned how to remotely work together. The consequences ...
0127",1668,2021
1674,"SESSION: ActivEye: Challenges in large scale eye-tracking for active participants
SHORT-PAPER
OPEN ACCESS
Solving Parallax Error for 3D Eye Tracking
Agostino Gibaldi,Vasha DuTell,Martin S Banks
Article No.: 8, pp 1–4https://doi.org/10.1145/3450341.3458494
Head-mounted eye-trackers allow for unrestricted behavior in the natural environment, but have calibration issues that compromise accuracy and usability. A well-known problem arises from the fact that gaze measurements suffer from parallax error due to ...
2635
SHORT-PAPER
OPEN ACCESS
Integrating High Fidelity Eye, Head and World Tracking in a Wearable Device
Vasha DuTell,Agostino Gibaldi,Giulia Focarelli,Bruno Olshausen,Martin S Banks
Article No.: 9, pp 1–4https://doi.org/10.1145/3450341.3458488
A challenge in mobile eye tracking is balancing the quality of data collected with the ability for a subject to move freely and naturally through their environment. This challenge is exacerbated when an experiment necessitates multiple data streams ...
0544
SHORT-PAPER
OPEN ACCESS
Fixational stability as a measure for the recovery of visual function in amblyopia
Avi M. Aizenman,Dennis M. Levi
Article No.: 10, pp 1–4https://doi.org/10.1145/3450341.3458493
People with amblyopia have been shown to have decreased fixational stability, particularly those with strabismic amblyopia. Fixational stability and visual acuity have been shown to be tightly correlated across multiple studies, suggesting a ...
0426
SHORT-PAPER
OPEN ACCESS
Tracking Active Observers in 3D Visuo-Cognitive Tasks
Markus D. Solbach,John K. Tsotsos
Article No.: 11, pp 1–3https://doi.org/10.1145/3450341.3458496
Most past and present research in computer vision involves passively observed data. Humans, however, are active observers in real life; they explore, search, select what and how to look. In this work, we present a psychophysical experimental setup for ...
1267
1
SHORT-PAPER
OPEN ACCESS
Algorithmic gaze classification for mobile eye-tracking
Daniel Müller,David Mann
Article No.: 12, pp 1–4https://doi.org/10.1145/3450341.3458886
Mobile eye tracking traditionally requires gaze to be coded manually. We introduce an open-source Python package (GazeClassify) that algorithmically annotates mobile eye tracking data for the study of human interactions. Instead of manually identifying ...
0305
SHORT-PAPER
Sub-centimeter 3D gaze vector accuracy on real-world tasks: an investigation of eye and motion capture calibration routines
Scott A. Stone,Quinn A. Boser,T. Riley Dawson,Albert H. Vette, + 3
Article No.: 13, pp 1–4https://doi.org/10.1145/3450341.3458880
Measuring where people look in real-world tasks has never been easier but analyzing the resulting data remains laborious. One solution integrates head-mounted eye tracking with motion capture but no best practice exists regarding what calibration data ...
0100
SHORT-PAPER
PUBLIC ACCESS
Ergonomic Design Development of the Visual Experience Database Headset
Bharath Shankar,Christian Sinnott,Kamran Binaee,Mark D. Lescroart,Paul MacNeilage
Article No.: 14, pp 1–4https://doi.org/10.1145/3450341.3458487
Head-mounted devices allow recording of eye movements, head movements, and scene video outside of the traditional laboratory setting. A key challenge for recording comprehensive first-person stimuli and behavior outside the lab is the form factor of ...
1201
SHORT-PAPER
PUBLIC ACCESS
VEDBViz: The Visual Experience Database Visualization and Interaction Tool
Sanjana Ramanujam,Christian Sinnott,Bharath Shankar,Savannah Jo Halow, + 3
Article No.: 15, pp 1–4https://doi.org/10.1145/3450341.3458486
Mobile, simultaneous tracking of both the head and eyes is typically achieved through integration of separate head and eye tracking systems because off-the-shelf solutions do not yet exist. Similarly, joint visualization and analysis of head and eye ...
1200
SHORT-PAPER
Eye, Robot: Calibration Challenges and Potential Solutions for Wearable Eye Tracking in Individuals with Eccentric Fixation
Kassia Love,Anca Velisar,Natela Shanidze
Article No.: 16, pp 1–3https://doi.org/10.1145/3450341.3458489
Loss of the central retina, including the fovea, can lead to a loss of visual acuity and oculomotor deficits, and thus have profound effects on day-to-day tasks. Recent advances in head-mounted, 3D eye tracking have allowed researchers to extend studies ...
3136
1
SHORT-PAPER
PUBLIC ACCESS
Post-processing integration and semi-automated analysis of eye-tracking and motion-capture data obtained in immersive virtual reality environments to measure visuomotor integration
Haylie L. Miller,Ian Raphael Zurutuza,Nicholas Fears,Suleyman Polat,Rodney Nielsen
Article No.: 17, pp 1–4https://doi.org/10.1145/3450341.3458881
Mobile eye-tracking and motion-capture techniques yield rich, precisely quantifiable data that can inform our understanding of the relationship between visual and motor processes during task performance. However, these systems are rarely used in ...
0208
2
SHORT-PAPER
Pupil Tracking Under Direct Sunlight
Kamran Binaee,Christian Sinnott,Kaylie Jacleen Capurro,Paul MacNeilage, + 1
Article No.: 18, pp 1–4https://doi.org/10.1145/3450341.3458490
Pupil tracking in a bright outdoor environment is challenging due to low eye image quality and reduced pupil size in response to bright light. In this study we present research to develop robust outdoor pupil tracking without the need for shading the ...
3195
1
SHORT-PAPER
Characterizing the Performance of Deep Neural Networks for Eye-Tracking
Arnab Biswas,Kamran Binaee,Kaylie Jacleen Capurro,Mark D. Lescroart
Article No.: 19, pp 1–4https://doi.org/10.1145/3450341.3458491
Deep neural networks (DNNs) provide powerful tools to identify and track features of interest, and have recently come into use for eye-tracking. Here, we test the ability of a DNN to predict keypoints localizing the eyelid and pupil under the types of ...
0175
SHORT-PAPER
Noise in the Machine: Sources of Physical and Computation Error in Eye Tracking with Pupil Core Wearable Eye Tracker: Wearable Eye Tracker Noise in Natural Motion Experiments
Anca Velisar,Natela Shanidze
Article No.: 20, pp 1–3https://doi.org/10.1145/3450341.3458495
Developments in wearable eye tracking devices make them an attractive solution for studies of eye movements during naturalistic head/body motion. However, before these systems’ potential can be fully realized, a thorough assessment of potential sources ...
1256",1668,2021
1675,"SESSION: COGAIN Symposium
SHORT-PAPER
Gaze Interactive and Attention Aware Low Vision Aids as Future Smart Glasses
Fiona Bríd Mulvey,Marek Mikitovic,Mateusz Sadowski,Baosheng Hou, + 3
Article No.: 21, pp 1–4https://doi.org/10.1145/3450341.3460769
We present a working paper on integrating eye tracking with mixed and augmented reality for the benefit of low vision aids. We outline the current state of the art and relevant research and point to further research and development required in order to ...
2206",1668,2021
1676,ETRA,,2021
1677,"SESSION: Methods
RESEARCH-ARTICLE
OPEN ACCESS
Important Considerations of Data Collection and Curation for Reliable Benchmarking of End-User Eye-Tracking Systems
Iakov Chernyak,Grigory Chernyak,Jeffrey K. S. Bland,Pierre D. P. Rahier
Article No.: 1, pp 1–9https://doi.org/10.1145/3448017.3457383
In this article we discuss how to build a reliable system to estimate the quality of a VR eye-tracker from an accuracy and robustness point of view. We list up and discuss problems that occur at the data collection, data curation and data processing ...
21,154
RESEARCH-ARTICLE
Analysis of iris obfuscation: Generalising eye information processes for privacy studies in eye tracking.
Anton Mølbjerg Eskildsen,Dan Witzner Hansen
Article No.: 2, pp 1–10https://doi.org/10.1145/3448017.3457385
We present a framework to model and evaluate obfuscation methods for removing sensitive information in eye-tracking. The focus is on preventing iris-pattern identification. Candidate methods have to be effective at removing information while retaining ...
0174",1673,2021
1678,"SESSION: Visualization and Annotation
RESEARCH-ARTICLE
OPEN ACCESS
The Power of Linked Eye Movement Data Visualizations
Michael Burch,Günter Wallner,Nick Broeks,Lulof Piree,Nynke Boonstra, + 3
Article No.: 3, pp 1–11https://doi.org/10.1145/3448017.3457377
In this paper we showcase several eye movement data visualizations and how they can be interactively linked to design a flexible visualization tool for eye movement data. The aim of this project is to create a user-friendly and easy accessible tool to ...
6886
RESEARCH-ARTICLE
Image-Based Projection Labeling for Mobile Eye Tracking
Kuno Kurzhals
Article No.: 4, pp 1–12https://doi.org/10.1145/3448017.3457382
The annotation of gaze data concerning investigated areas of interest (AOIs) poses a time-consuming step in the analysis procedure of eye tracking experiments. For data from mobile eye tracking glasses, the annotation effort is further increased ...
6359
RESEARCH-ARTICLE
Neural Networks for Semantic Gaze Analysis in XR Settings
Lena Stubbemann,Dominik Dürrschnabel,Robert Refflinghaus
Article No.: 5, pp 1–11https://doi.org/10.1145/3448017.3457380
Virtual-reality (VR) and augmented-reality (AR) technology is increasingly combined with eye-tracking. This combination broadens both fields and opens up new areas of application, in which visual perception and related cognitive processes can be studied ...
2204",1673,2021
1679,"SESSION: Applications
RESEARCH-ARTICLE
Where Do Deep Fakes Look? Synthetic Face Detection via Gaze Tracking
Ilke Demir,Umur Aybars Ciftci
Article No.: 6, pp 1–11https://doi.org/10.1145/3448017.3457387
Following the recent initiatives for the democratization of AI, deep fake generators have become increasingly popular and accessible, causing dystopian scenarios towards social erosion of trust. A particular domain, such as biological signals, ...
10570
RESEARCH-ARTICLE
Toward Eye-Tracked Sideline Concussion Assessment in eXtended Reality
Anderson Schrader,Isabella Gebhart,Drew Garrison,Andrew Duchowski, + 6
Article No.: 7, pp 1–11https://doi.org/10.1145/3448017.3457378
As there is no currently available portable, visuomotor assessment of concussion at the sidelines, we present preliminary development of an approach based on Predictive Visual Tracking (PVT) suitable for the sidelines. Previous work has shown PVT ...
4369
RESEARCH-ARTICLE
PUBLIC ACCESS
Crossed Eyes: Domain Adaptation for Gaze-Based Mind Wandering Models
Robert E. Bixler,Sidney K. D'Mello
Article No.: 8, pp 1–12https://doi.org/10.1145/3448017.3457386
The effectiveness of user interfaces are limited by the tendency for the human mind to wander. Intelligent user interfaces can combat this by detecting when mind wandering occurs and attempting to regain user attention through a variety of intervention ...
4445
RESEARCH-ARTICLE
GazeMeter: Exploring the Usage of Gaze Behaviour to Enhance Password Assessments
Yasmeen Abdrabou,Ahmed Shams,Mohamed Omar Mantawy,Anam Ahmad Khan, + 3
Article No.: 9, pp 1–12https://doi.org/10.1145/3448017.3457384
We investigate the use of gaze behaviour as a means to assess password strength as perceived by users. We contribute to the effort of making users choose passwords that are robust against guessing-attacks. Our particular idea is to consider also the ...
3163",1673,2021
1680,"SESSION: Gaze Input
RESEARCH-ARTICLE
Gaze+Hold: Eyes-only Direct Manipulation with Continuous Gaze Modulated by Closure of One Eye
Argenis Ramirez Ramirez Gomez,Christopher Clarke,Ludwig Sidenmark,Hans Gellersen
Article No.: 10, pp 1–12https://doi.org/10.1145/3448017.3457381
The eyes are coupled in their gaze function and therefore usually treated as a single input channel, limiting the range of interactions. However, people are able to open and close one eye while still gazing with the other. We introduce Gaze+Hold as an ...
10460
RESEARCH-ARTICLE
OPEN ACCESS
HGaze Typing: Head-Gesture Assisted Gaze Typing
Wenxin Feng,Jiangnan Zou,Andrew Kurauchi,Carlos H Morimoto,Margrit Betke
Article No.: 11, pp 1–11https://doi.org/10.1145/3448017.3457379
This paper introduces a bi-modal typing interface, HGaze Typing, which combines the simplicity of head gestures with the speed of gaze inputs to provide efficient and comfortable dwell-free text entry. HGaze Typing uses gaze path information to compute ...
101,198",1673,2021
1681,ETRA,,2021
1682,SESSION: Applications,1677,2021
1683,SESSION: Methods,1677,2021
1684,SESSION: User Interfaces and Interaction,1677,2021
1685,SESSION: Eye Movements and Attention,1677,2021
1686,SESSION: EYESEC: Workshop on Eye-Gaze for Security Applications,1677,2021
1687,SESSION: COGAIN Symposium 2021,1677,2021
1688,SESSION: EMIP: Eye Movements in Programming,1677,2021
1689,SESSION: PLEY: 2nd Eye Tracking in Games and Play Workshop,1677,2021
1690,ETRA,,2022
1691,ETRA,,2023
1692,SESSION: ETRA 2023 Short Papers,1686,2023
1693,SESSION: ETRA 2023 Doctoral Symposium,1686,2023
1694,SESSION: ETRA 2023 Late-Breaking Work (Poster Abstracts),1686,2023
1695,SESSION: PETMEI 2023 Session I,1686,2023
1696,SESSION: PETMEI 2023 Session II,1686,2023
1697,SESSION: ETVIS Session I: Visual Attention and Strategies,1686,2023
1698,SESSION: ETVIS Session II: Tools and Applications,1686,2023
1699,SESSION: Eyes4ICU,1686,2023
1700,SESSION: EduEye,1686,2023
1701,SESSION: EMIP,1686,2023
1702,SESSION: COGAIN 2023,1686,2023
1703,ETRA,,2023
